"TargetType","Mission","Activity","Latitude","Longitude","Altitude","Time","MEM","Iter","Evidences","groundTruth"
"0.039263385346103116","0.04802205425047625","0.088144659791581","2.4272789795432055","0.7956174028352877","0.4265022298940793","29106","308","15.0","defineEvidence( LatitudeReport_g1_s1_t1 , 27.19427712206932); 
defineEvidence( LongitudeReport_g1_s1_t1 , 69.84272967707345); 
defineEvidence( AltitudeReport_g1_s1_t1 , 924.9000153708807); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 1302.9177456963052); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 20.305749237194654); 
defineEvidence( ImageReport_g1_s1_t1 , HumanWithWeapon); 
defineEvidence( TemperatureReport_g1_s1_t1 , 95.62743109824132); 
defineEvidence( SizeReport_g1_s1_t1 , 2.1994294206499316); 
defineEvidence( RegionTypeReport_g1_s1_t1 , road); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Mid); 
","TargetType_g1: ThreateningGroundTarget
Mission_g1_t3: Attack
Activity_g1_t3: HeadingToCI
Latitude_g1_t3: 23.770235998809397
Longitude_g1_t3: 68.50910308943733
Altitude_g1_t3: 925.0030157781679
"
"1.0883101006310668E-5","2.60851190514641E-5","0.06718227540466251","1.4620925227160186","0.821186269775501","3.500171257478099","14624","308","7.0","defineEvidence( LatitudeReport_g1_s1_t1 , 17.811575549400942); 
defineEvidence( LongitudeReport_g1_s1_t1 , 64.92859723905642); 
defineEvidence( AltitudeReport_g1_s1_t1 , 8.518346892334375); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 1202.2535808494765); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 87.5686349198962); 
defineEvidence( ImageReport_g1_s1_t1 , Others); 
defineEvidence( TemperatureReport_g1_s1_t1 , 72.41320956331326); 
defineEvidence( SizeReport_g1_s1_t1 , 5.936685253206009); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Mid); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.131059597735184
Longitude_g1_t3: 66.31201714442628
Altitude_g1_t3: 4.001799571084399
"
"1.840162874314843","3.665717624270156","3.813619196386074","0.49110964954378844","0.5792892328201897","0.44005987353758014","25692","308","13.0","defineEvidence( LatitudeReport_g1_s1_t1 , 23.234981315610685); 
defineEvidence( LongitudeReport_g1_s1_t1 , 69.35660292001302); 
defineEvidence( AltitudeReport_g1_s1_t1 , 925.2668513498672); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 1296.8173904641592); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 18.93734568014169); 
defineEvidence( ImageReport_g1_s1_t1 , HumanWithWeapon); 
defineEvidence( TemperatureReport_g1_s1_t1 , 95.67004158579489); 
defineEvidence( SizeReport_g1_s1_t1 , -3.843289521496949); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Mid); 
","TargetType_g1: ThreateningGroundTarget
Mission_g1_t3: Attack
Activity_g1_t3: HeadingToCI
Latitude_g1_t3: 23.759792956913913
Longitude_g1_t3: 68.50026208119819
Altitude_g1_t3: 924.9977162019862
"
"0.0014016108926812139","0.0032695344050813393","0.09573871600824412","1.2498818030249044","0.5376222824433723","2.61287570511644","18369","308","9.0","defineEvidence( LatitudeReport_g1_s1_t1 , 22.8022025338775); 
defineEvidence( LongitudeReport_g1_s1_t1 , 65.83656918044566); 
defineEvidence( AltitudeReport_g1_s1_t1 , 526.4793353734694); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 867.6904829464635); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 119.15720234714897); 
defineEvidence( ImageReport_g1_s1_t1 , Others); 
defineEvidence( TemperatureReport_g1_s1_t1 , 92.8931410488623); 
defineEvidence( SizeReport_g1_s1_t1 , 2.066574357994114); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Short); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.79398425374134
Longitude_g1_t3: 65.0415700787162
Altitude_g1_t3: 529.9898542231871
"
"0.001401610892681252","0.0032695344050814247","0.09573871600824715","0.3960117789667299","0.9826869994757703","1.2230157797601133","18415","308","9.0","defineEvidence( LatitudeReport_g1_s1_t1 , 20.911675301670424); 
defineEvidence( LongitudeReport_g1_s1_t1 , 63.40190022638747); 
defineEvidence( AltitudeReport_g1_s1_t1 , 528.0307705722881); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 869.23446250621); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 116.23701289492126); 
defineEvidence( ImageReport_g1_s1_t1 , Others); 
defineEvidence( TemperatureReport_g1_s1_t1 , 92.8931410488623); 
defineEvidence( SizeReport_g1_s1_t1 , 2.066574357994114); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Short); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.79398425374134
Longitude_g1_t3: 65.0415700787162
Altitude_g1_t3: 529.9898542231871
"
"1.2823433528541304","2.608331002089828","2.794400444809842","1.2486415454338737","0.5356591334268835","2.6129594976929957","29243","308","15.0","defineEvidence( LatitudeReport_g1_s1_t1 , 22.8022025338775); 
defineEvidence( LongitudeReport_g1_s1_t1 , 65.83656918044566); 
defineEvidence( AltitudeReport_g1_s1_t1 , 526.4793353734694); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 867.6904829464635); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 119.15720234714897); 
defineEvidence( ImageReport_g1_s1_t1 , MilitaryFWA); 
defineEvidence( TemperatureReport_g1_s1_t1 , 96.91218433303102); 
defineEvidence( SizeReport_g1_s1_t1 , 0.8995791607638142); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Short); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.79398425374134
Longitude_g1_t3: 65.0415700787162
Altitude_g1_t3: 529.9898542231871
"
"1.2823433528541304","2.608331002089828","2.794400444809842","1.2486415454338737","0.5356591334268835","2.6129594976929957","29214","308","15.0","defineEvidence( LatitudeReport_g1_s1_t1 , 22.8022025338775); 
defineEvidence( LongitudeReport_g1_s1_t1 , 65.83656918044566); 
defineEvidence( AltitudeReport_g1_s1_t1 , 526.4793353734694); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 867.6904829464635); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 119.15720234714897); 
defineEvidence( ImageReport_g1_s1_t1 , MilitaryFWA); 
defineEvidence( TemperatureReport_g1_s1_t1 , 96.91218433303102); 
defineEvidence( SizeReport_g1_s1_t1 , 0.8995791607638142); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Short); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.79398425374134
Longitude_g1_t3: 65.0415700787162
Altitude_g1_t3: 529.9898542231871
"
"0.0012747358277333124","0.0029735794848984986","0.09406335272725891","0.40272552945206574","2.442851405220674","3.975286938514264","18602","308","9.0","defineEvidence( LatitudeReport_g1_s1_t1 , 20.589684831850747); 
defineEvidence( LongitudeReport_g1_s1_t1 , 68.37690351215267); 
defineEvidence( AltitudeReport_g1_s1_t1 , 534.8810282547748); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 866.8680243591573); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 118.91095116720177); 
defineEvidence( ImageReport_g1_s1_t1 , Others); 
defineEvidence( TemperatureReport_g1_s1_t1 , 99.48298484567408); 
defineEvidence( SizeReport_g1_s1_t1 , 2.4797107054773933); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Short); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.793611673033382
Longitude_g1_t3: 65.03685823562185
Altitude_g1_t3: 529.9918078100712
"
"2.2921625095262947E-4","5.359128506817492E-4","0.07599675724928481","0.48177670665264766","0.6288993038111248","0.7902693948456275","14811","308","7.0","defineEvidence( LatitudeReport_g1_s1_t1 , 21.410304240214366); 
defineEvidence( LongitudeReport_g1_s1_t1 , 64.01077651679367); 
defineEvidence( AltitudeReport_g1_s1_t1 , 531.3200472708485); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 866.8224115122074); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 117.26288215483225); 
defineEvidence( ImageReport_g1_s1_t1 , Others); 
defineEvidence( TemperatureReport_g1_s1_t1 , 97.39917506262412); 
defineEvidence( SizeReport_g1_s1_t1 , 4.296401905198813); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Short); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.793611673033382
Longitude_g1_t3: 65.03685823562185
Altitude_g1_t3: 529.9918078100712
"
"2.2921625095262906E-4","5.35912850681748E-4","0.07599675724928384","0.4027247252922299","2.442962072095254","3.9752884313235395","14779","308","7.0","defineEvidence( LatitudeReport_g1_s1_t1 , 20.589684831850747); 
defineEvidence( LongitudeReport_g1_s1_t1 , 68.37690351215267); 
defineEvidence( AltitudeReport_g1_s1_t1 , 534.8810282547748); 
defineEvidence( DistanceToCIReport_g1_s1_t1 , 866.8680243591573); 
defineEvidence( DirectionToCIReport_g1_s1_t1 , 118.91095116720177); 
defineEvidence( ImageReport_g1_s1_t1 , Others); 
defineEvidence( TemperatureReport_g1_s1_t1 , 97.39917506262412); 
defineEvidence( SizeReport_g1_s1_t1 , 4.296401905198813); 
defineEvidence( RegionTypeReport_g1_s1_t1 , offroad); 
defineEvidence( DistanceToSensor_g1_s1_t1 , Short); 
","TargetType_g1: Others
Mission_g1_t3: Others
Activity_g1_t3: HeadingToOthers
Latitude_g1_t3: 20.793611673033382
Longitude_g1_t3: 65.03685823562185
Altitude_g1_t3: 529.9918078100712
"
