X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,Cost,Time,Slab_X,Slab_Y,Slab_Thickness,Slab_Temperature,Type_of_Process,
645,651,2538079,2538108,108,10,30,11397,84,123,1687,A300,80,0.764700000000000000000000000000,0.379300000000000000000000000000,0.206900000000000000000000000000,0.003600000000000000000000000000,0.600000000000000000000000000000,0.966700000000000000000000000000,1.00,2.033400000000000000000000000000,0.778200000000000000000000000000,1.462400000000000000000000000000,0.793100000000000000000000000000,-0.175600000000000000000000000000,0.298400000000000000000000000000,1.000000073400410000000000000000,0.000000045412434914071400000000,0.000000016417358040120000000000,0.000000081589670222311500000000,0.000000026772204163341200000000,0.000000049861998685744700000000,0.000000082082903057899900000000,748194.099243347000000000000000000000,244585.828324358000000000000000000000,388.800000000000000000000000000000,1522856.099999990000000000000000000000,24.00,392.527027240623000000000000000000,1.0
853,860,369370,369415,176,13,45,18996,99,126,1353,A400,290,0.728700000000000000000000000000,0.441300000000000000000000000000,0.155600000000000000000000000000,0.005200000000000000000000000000,0.538500000000000000000000000000,1.000000000000000000000000000000,1.00,2.245500000000000000000000000000,0.845100000000000000000000000000,1.653200000000000000000000000000,0.844400000000000000000000000000,-0.156800000000000000000000000000,0.521200000000000000000000000000,1.000000050278590000000000000000,0.000000001956037055754020000000,0.000000073794690820254200000000,0.000000094361089694769500000000,0.000000096838962417450700000000,0.000000062955187150209900000000,0.000000097433324047186300000000,357803.015550233000000000000000000000,190774.941626791000000000000000000000,1370.400000000000000000000000000000,591028.000000000000000000000000000000,232.00,1041.292583723190000000000000000000,1.0E-7
430,441,100250,100337,630,20,87,62357,64,127,1387,A400,40,0.620000000000000000000000000000,0.341700000000000000000000000000,0.126400000000000000000000000000,0.007900000000000000000000000000,0.550000000000000000000000000000,1.000000000000000000000000000000,1.00,2.799300000000000000000000000000,1.041400000000000000000000000000,1.939500000000000000000000000000,0.873600000000000000000000000000,-0.226700000000000000000000000000,0.987400000000000000000000000000,1.000000006964370000000000000000,0.000000058186491910589800000000,0.000000046589983337657500000000,0.000000096844637601000000000000,0.000000065661147996064100000000,0.000000024807688926115000000000,0.000000060137843669685900000000,98944.694938621900000000000000000000,52717.170633931700000000000000000000,696.800000000000000000000000000000,160469.600000000000000000000000000000,32.00,1042.758231036610000000000000000000,1.0E-7
190,200,210936,210956,132,11,20,20007,124,172,1687,A400,150,0.225300000000000000000000000000,0.340000000000000000000000000000,0.500000000000000000000000000000,0.005900000000000000000000000000,0.909100000000000000000000000000,1.000000000000000000000000000000,1.00,2.120600000000000000000000000000,1.000000000000000000000000000000,1.301000000000000000000000000000,0.500000000000000000000000000000,0.184100000000000000000000000000,0.335900000000000000000000000000,1.000000014650130000000000000000,0.000000038107476871932000000000,0.000000014302007939453900000000,0.000000024702917733007800000000,0.000000045528263245739000000000,0.000000015887115391224200000000,0.000000070376603394760700000000,204994.148277621000000000000000000000,109276.879081398000000000000000000000,312.000000000000000000000000000000,337513.600000000000000000000000000000,120.00,1044.647129368740000000000000000000,1.0E-7
74,90,779144,779308,1506,46,167,180215,53,143,1687,A400,150,0.087700000000000000000000000000,0.426100000000000000000000000000,0.097600000000000000000000000000,0.009500000000000000000000000000,0.347800000000000000000000000000,0.982000000000000000000000000000,1.00,3.177800000000000000000000000000,1.204100000000000000000000000000,2.214800000000000000000000000000,0.902400000000000000000000000000,-0.065100000000000000000000000000,1.000000000000000000000000000000,1.000000052196730000000000000000,0.000000045442241929524800000000,0.000000046512182489929800000000,0.000000020953819123956100000000,0.000000014547537868870900000000,0.000000004032398716461830000000,0.000000044853332036550400000000,750434.382709385000000000000000000000,400178.337445005000000000000000000000,131.200000000000000000000000000000,1246761.600000000000000000000000000000,120.00,1044.504515642530000000000000000000,1.0E-7
505,515,106604,106668,284,42,69,31062,97,119,1687,A400,150,0.598700000000000000000000000000,0.556200000000000000000000000000,0.156300000000000000000000000000,0.005900000000000000000000000000,0.238100000000000000000000000000,0.927500000000000000000000000000,1.00,2.453300000000000000000000000000,1.000000000000000000000000000000,1.806200000000000000000000000000,0.843800000000000000000000000000,-0.145500000000000000000000000000,0.904800000000000000000000000000,1.000000058381890000000000000000,0.000000008973997008691110000000,0.000000074730161650988300000000,0.000000084584385866435600000000,0.000000080716735412685900000000,0.000000093266339099953000000000,0.000000077778088014636400000000,105160.684512966000000000000000000000,56032.365073582100000000000000000000,816.000000000000000000000000000000,170617.600000000000000000000000000000,120.00,1047.540854944340000000000000000000,1.0E-7
581,590,230644,230704,433,22,60,38917,62,111,1687,A400,150,0.688800000000000000000000000000,0.198100000000000000000000000000,0.150000000000000000000000000000,0.005300000000000000000000000000,0.409100000000000000000000000000,1.000000000000000000000000000000,1.00,2.636500000000000000000000000000,0.954200000000000000000000000000,1.778100000000000000000000000000,0.850000000000000000000000000000,-0.297800000000000000000000000000,0.829900000000000000000000000000,1.000000073387430000000000000000,0.000000065502007125970700000000,0.000000079993202136528000000000,0.000000012685713321960900000000,0.000000087038685397881800000000,0.000000085248608738537300000000,0.000000078294036374192300000000,224305.482947723000000000000000000000,119576.257572118000000000000000000000,936.800000000000000000000000000000,369078.400000000000000000000000000000,120.00,1040.604912871740000000000000000000,1.0E-7
669,684,491552,491684,1097,59,133,119540,50,134,1687,A400,150,0.793100000000000000000000000000,0.446000000000000000000000000000,0.113600000000000000000000000000,0.008900000000000000000000000000,0.254200000000000000000000000000,0.992500000000000000000000000000,1.00,3.040200000000000000000000000000,1.176100000000000000000000000000,2.120600000000000000000000000000,0.886400000000000000000000000000,-0.148700000000000000000000000000,1.000000000000000000000000000000,1.000000022483280000000000000000,0.000000068665175712955200000000,0.000000092833164651934900000000,0.000000033643549178850500000000,0.000000052315856995073500000000,0.000000022355715407289100000000,0.000000017353309829112900000000,474902.337994447000000000000000000000,253227.913597038000000000000000000000,1082.400000000000000000000000000000,786588.800000000000000000000000000000,120.00,1046.029990745070000000000000000000,1.0E-7
90,104,751059,751132,552,38,76,59750,79,134,1687,A400,150,0.106700000000000000000000000000,0.459900000000000000000000000000,0.191800000000000000000000000000,0.008300000000000000000000000000,0.368400000000000000000000000000,0.960500000000000000000000000000,1.00,2.741900000000000000000000000000,1.146100000000000000000000000000,1.863300000000000000000000000000,0.808200000000000000000000000000,-0.154300000000000000000000000000,0.991800000000000000000000000000,1.000000042865470000000000000000,0.000000056316971652215200000000,0.000000007314405510151570000000,0.000000086003438583599800000000,0.000000018868288978729500000000,0.000000019250751144315100000000,0.000000094889423423330700000000,723445.373603288000000000000000000000,385784.199255086000000000000000000000,155.200000000000000000000000000000,1201752.800000000000000000000000000000,120.00,1047.622672146530000000000000000000,1.0E-7
1601,1613,21349,21376,209,15,27,24807,96,141,1687,A400,200,0.087700000000000000000000000000,0.354900000000000000000000000000,0.444400000000000000000000000000,0.007100000000000000000000000000,0.800000000000000000000000000000,1.000000000000000000000000000000,1.00,2.320100000000000000000000000000,1.079200000000000000000000000000,1.431400000000000000000000000000,0.555600000000000000000000000000,-0.072700000000000000000000000000,0.536200000000000000000000000000,1.000000067251040000000000000000,0.000000021944797945175400000000,0.000000075609981921482900000000,0.000000049191366642527800000000,0.000000089100585287791200000000,0.000000012814488138156100000000,0.000000017400929804413500000000,24374.073530080500000000000000000000,12946.172549376200000000000000000000,2571.200000000000000000000000000000,34180.000000000000000000000000000000,160.00,1045.589216800850000000000000000000,1.0E-7
